Date,Value,MovingAvg,RMA,RMA_Pred,PercAvg_Pred,ES-0.3,ES-0.6,ES-0.9,MonteCarlo_Pred,ARIMA-OPT,SARIMA-OPT,ARIMA-UNOPT,SARIMA-UNOPT,LINREG,SVR-UNOPT,SVR-OPT
2018-03-01,409.59,407.06166666666667,100.57870180895472,408.4824069457225,408.65756205778365,407.87320648025104,408.9743168769594,409.47796604692246,410.20250447687573,409.3134875710984,409.4476024448261,408.63146075697995,409.61853768492136,408.38560495298054,407.37925108340846,408.6882781429181
2018-04-01,410.45,407.23333333333335,100.76452067601878,409.94579411005003,410.14767167465,408.6462445361757,409.85972675078375,410.35279660469223,411.8267328979877,410.6443030274828,411.09059614620287,410.5017586426695,411.18464093865504,408.59461850315455,407.37654033388833,408.9146326341954
2018-05-01,411.44,407.3358333333333,100.97554391174704,410.58139616801907,409.56412874750805,409.48437117532296,410.80789070031346,411.3312796604692,412.6643150409121,411.01849088086925,411.2090837748107,410.905048287287,411.46592413073625,408.79688968074225,407.3760135425726,409.1328801642708
2018-06-01,410.99,407.465,100.8257197704585,409.89183795814074,408.94341641940844,409.93605982272607,410.91715628012537,411.02412796604693,411.8267153870417,410.71218174560147,410.48154900013,412.16469504484365,410.6582569971086,409.00590323091626,407.3741913042753,409.3575032716312
2018-07-01,408.9,407.62416666666667,100.28080587607755,408.03704160701915,407.1246159564055,409.62524187590816,409.7068625120501,409.11241279660464,410.1048968516671,408.9035671637371,409.2902656143279,410.34587876081207,409.15508560361866,409.208174408504,407.3371786973554,409.5739480467311
2018-08-01,407.16,407.75499999999994,99.81654374961695,405.8685348267793,405.0451296499148,408.88566931313574,408.17874500482003,407.3552412796605,408.23302042955964,406.4358688608937,406.7747510056716,407.26314808141365,406.8604033067246,409.417187958678,407.20089604558086,409.79658199610304
2018-09-01,405.71,407.9083333333333,99.41760737098329,404.4879133491785,403.7083646468646,407.932968519195,406.697498001928,405.8745241279661,406.4883391185331,405.6943998773507,405.6930925741802,406.16909340832854,405.62171892381264,409.62620150885203,407.10068506818914,410.0181134151439
2018-10-01,406.19,408.08666666666664,99.48708109751992,404.72439793020357,403.9837182360216,407.4100779634365,406.3929992007712,406.15845241279663,406.65216594790695,405.84395378631655,406.05864927712236,404.7581821877191,405.9717320339874,409.8284726864398,407.16304776077925,410.2313949263017
2018-11-01,408.21,408.2841666666666,99.9226895075995,406.3124278638958,405.5725017783003,407.65005457440554,407.4831996803085,408.00484524127967,407.70706734453324,407.4604468401419,407.712981704527,406.93747262067023,407.656348838031,410.0374862366138,407.2369522393059,410.450593160284
2018-12-01,409.27,408.5258333333333,100.1357914439157,407.77571934899134,407.01794144244633,408.13603820208385,408.5552798721234,409.143484524128,409.81461708250964,409.6078716429804,409.67220874521655,409.74982391470996,409.43080433993,410.23975741420156,407.3361109476132,410.6615201182448
2019-01-01,411.03,408.715,100.50739078871757,408.98475143585546,407.03744287702943,409.00422674145864,410.04011194884936,410.8413484524128,410.64827383044843,410.12432946901254,410.4897086269837,409.69032040785976,410.4461407192629,410.44877096437557,407.37232820520364,410.87819353134904
2019-02-01,411.96,408.955,100.66423669795759,409.8419311900076,407.90250651366676,409.890958719021,411.19204477953974,411.84813484524125,411.2241879827741,411.6065286470179,411.7034838380294,412.449651624828,411.5314809660465,410.6577845145496,407.38137149066097,411.0935212124237
2019-03-01,412.18,409.24166666666673,100.66490417198366,410.6700156548249,408.65756205778365,410.5776711033147,411.78481791181594,412.1468134845241,412.23317744066173,412.75960826342936,412.93598583612686,412.30557050521844,412.6751603146855,410.84657094696485,407.38160298390414,411.28682417271244
2019-04-01,413.54,409.45750000000004,100.93357577828492,412.1847752929913,410.14767167465,411.46636977232026,412.83792716472635,413.40068134845245,413.05209675919286,413.1883313125833,413.6621707897605,412.25845761097537,413.770246048488,411.05558449713885,407.3765563364496,411.49949605283194
2019-05-01,414.86,409.715,101.18536585365854,412.97951951435635,409.56412874750805,412.48445884062414,414.0511708658905,414.71406813484526,413.9924912857538,414.0969961050314,414.25138161257576,414.72022669548403,414.4120525915001,411.25785567472656,407.376024364154,411.7039413671694
2019-06-01,414.15,410.0,100.94735901331664,412.4419362714288,408.94341641940844,412.98412118843686,414.11046834635624,414.20640681348453,413.8689170775255,414.15658176009015,413.9795540699727,415.6325074853549,413.89586347278527,411.4668692249006,407.37601577089623,411.91377021110947
2019-07-01,411.96,410.2633333333333,100.35118204221492,410.67888143653823,407.1246159564055,412.6768848319058,412.8201873385425,412.18464068134847,411.6582389560894,412.0842837168222,412.40856790530086,413.25902657817073,412.2367191623947,411.6691404024883,407.37579399871254,412.11543188392073
2019-08-01,410.17,410.51833333333326,99.85413543291753,408.61908368881166,405.0451296499148,411.924819382334,411.230074935417,410.37146406813486,409.8629329649991,409.5066864022776,409.88402526621326,410.31781544811923,409.97364426959086,411.87815395266233,407.37360367342086,412.3223623895231
2019-09-01,408.76,410.7691666666667,99.44934188651091,407.32475783329005,403.7083646468646,410.97537356763377,409.7480299741668,408.9211464068135,408.54718400993073,408.70324576912947,408.6906134200463,409.136529820123,408.67609853286206,412.08716750283634,407.3757939987108,412.52781379418633
2019-10-01,408.74,411.0233333333333,99.39308952891996,407.636869093,403.9837182360216,410.30476149734363,409.1432119896667,408.75811464068136,408.87517708960473,408.8963176301494,409.1178532143419,407.85805423147383,409.05669797526224,412.2894386804241,407.3760157611937,412.7252334891047
2019-11-01,410.47,411.23583333333335,99.76808200782243,409.24983995942154,405.5725017783003,410.3543330481405,409.9392847958667,410.2988114640682,410.85039540222357,410.0011274798299,410.3468258269674,409.02697169419724,410.4924895223826,412.4984522305981,407.3760157643616,412.92779340351154
2019-12-01,411.97,411.4241666666667,100.0779385358487,410.66873091271503,407.01794144244633,410.83903313369836,411.1577139183467,411.80288114640683,412.0196133513851,411.86491617577684,411.8907825300493,411.90808369190285,411.92220813119263,412.70072340818587,407.37579635662775,413.1224415551522
2020-01-01,413.59,411.64916666666664,100.4194360982124,411.92085464919,407.03744287702943,411.6643231935888,412.6170855673387,413.4112881146407,413.72710813155146,412.8589274708077,413.2136346450832,412.81510650432745,413.2136209969782,412.9097369583599,407.37385752627506,413.32217826113373
2020-02-01,414.32,411.8625,100.54866716147157,412.7557369019685,407.90250651366676,412.4610262355121,413.6388342269355,414.229128811464,414.8031147839957,414.18386773355394,414.30536048184547,414.74191727684786,414.2015491708379,413.1187505085339,407.3785373759162,413.52052338247034
2020-03-01,414.72,412.05916666666667,100.59406741118804,413.49734938780443,408.65756205778365,413.13871836485845,414.28753369077424,414.6709128811464,414.73545649232466,415.10391723862864,415.2246108912795,414.57856242256645,415.0859583718702,413.3142793135354,407.3787586610628,413.7048462344473
2020-04-01,416.42,412.2708333333333,100.94765187984962,415.01684740749465,410.14767167465,414.1231028554009,415.56701347630974,416.2450912881146,416.1627740834103,415.7110989644733,416.16927662280995,414.9875675352989,416.28923073401546,413.5232928637094,407.3762719687961,413.90061372300744
2020-05-01,417.28,412.5108333333333,101.10670260774752,415.7976294362343,409.56412874750805,415.07017199878055,416.5948053905239,417.1765091288114,417.58812931668234,416.9803427852841,417.16580625326816,417.8380201731932,417.2119975748917,413.72556404129716,407.3760209550754,414.0888677204851
2020-06-01,416.58,412.71250000000003,100.88759187726286,415.17059176444405,408.94341641940844,415.52312039914636,416.58592215620956,416.6396509128811,416.8364361901152,416.57013540400453,416.48165845561033,417.56401041524555,416.4434804790485,413.93457759147117,407.3760157668163,414.2822165784658
2020-07-01,414.58,412.91499999999996,100.35016943682426,413.3332339270749,407.1246159564055,415.24018427940246,415.3823688624838,414.7859650912881,414.675848633139,414.5189787416065,414.74515830128223,415.8629358562291,414.6935025252586,414.13684876905893,407.37579399871174,414.46824846866247
2020-08-01,412.75,413.13333333333327,99.85524718861008,411.2219854768266,405.0451296499148,414.4931289955817,413.8029475449935,412.95359650912883,412.75044855774286,412.1402663469966,412.559717152026,413.04764881314946,412.5777137681607,414.34586231923294,407.37360367342086,414.65943756956295
2020-09-01,411.5,413.34833333333336,99.49787625027201,409.88229750073106,403.7083646468646,413.59519029690716,412.42117901799736,411.6453596509129,411.38843046916236,411.28115166948385,411.2622826472085,411.64393102589037,411.25731090647366,414.55487586940694,407.3757939987108,414.8496460536987
2020-10-01,411.49,413.57666666666665,99.44035749455763,410.16916524589675,403.9837182360216,412.963633207835,411.8624716071989,411.50553596509127,411.1858746419636,411.6285313184894,411.82829745156545,410.7645499748595,411.6818046208365,414.75714704699465,407.37601576119425,415.0328682685475
2020-11-01,413.1,413.80583333333334,99.77658353964134,411.80742858240313,405.5725017783003,413.0045432454845,412.60498864287956,412.9405535965091,413.19937661210395,412.74177706683025,413.12039145858336,411.72959499599995,413.18289807180724,414.96616059716865,407.37601576844156,415.2214118306135
2020-12-01,414.23,414.02500000000003,100.00402369149552,413.264788730536,407.01794144244633,413.37218027183917,413.5799954571519,414.1010553596509,414.6740939645028,414.48875368332364,414.52531538119257,414.44761320868446,414.5755308034772,415.1684317747564,407.3757991950481,415.4032078926502
2021-01-01,415.49,414.2133333333333,100.26988653503497,414.48671366294474,407.03744287702943,414.00752619028736,414.72599818286074,415.35110553596513,416.2045016107175,415.11443915682196,415.5412581468342,414.77736908062866,415.6785578436783,415.3774453249304,407.374141894842,415.59048228846774
2021-02-01,416.72,414.3716666666666,100.51820553744226,415.27034538540613,407.90250651366676,414.82126833320115,415.9223992731443,416.58311055359655,417.0203338174996,416.0835052785663,416.22451586511437,416.42307696847035,416.3658869988052,415.5864588751044,407.38138228631885,415.77728005294733
2021-03-01,417.61,414.57166666666666,100.67440108482748,416.0186185995564,408.65756205778365,415.6578878332408,416.9349597092578,417.5073110553597,417.5608891701296,417.5383811182877,417.51689186541665,417.49614841413165,417.407630605224,415.7752453075197,407.3816030017184,415.9456924403731
2021-04-01,419.01,414.8125,100.95937225169367,417.5754433640217,410.14767167465,416.66352148326854,418.17998388370313,418.85973110553596,419.02113232124066,418.64404492189857,419.0753771061138,418.13748262495943,418.97136494456066,415.9842588576937,407.37655633645164,416.13192591445267
2021-05-01,419.09,415.02833333333336,100.94196280722176,418.33518832565113,409.56412874750805,417.39146503828795,418.7259935534812,419.0669731105536,419.76322599458877,419.56085372384024,419.8038772637277,420.0740180410837,419.78031504132593,416.18653003528146,407.376024364154,416.3120509071044
2021-06-01,418.93,415.1791666666666,100.85585314474872,417.65194975502004,408.94341641940844,417.8530255268015,418.8483974213925,418.94369731105536,419.2755605919981,418.3173053907151,418.34608729113216,418.8015112457534,418.57130447349385,416.39554358545547,407.37601577089623,416.4982119259782
2021-07-01,416.9,415.375,100.32044469220867,415.7957256153415,407.1246159564055,417.56711786876104,417.67935896855704,417.1043697311055,417.32690024322653,416.8567355433814,416.99350757853614,418.88549584038856,417.01009636259874,416.5978147630432,407.37579399871254,416.6785341199432
2021-08-01,414.42,415.5683333333334,99.69028704076786,413.64572002895534,405.0451296499148,416.62298250813274,415.7237435874228,414.6884369731105,415.2604519829856,414.49138006210484,414.96627117707635,415.1138087433455,414.9145823718377,416.80682831321724,407.37360367342086,416.8651857131561
2021-09-01,413.26,415.7075,99.37618355793798,412.221681926749,403.7083646468646,415.6140877556929,414.24549743496914,413.4028436973111,414.13163503945526,412.9707265369348,412.9509318474602,412.8229421122116,413.2218300992004,417.01584186339124,407.3757939987108,417.05231532195984
2021-10-01,413.9,415.8541666666667,99.48203963418298,412.42790068514824,403.9837182360216,415.09986142898504,414.0381989739876,413.85028436973107,414.32800344020467,413.39663330197675,413.5460193240423,412.770285415338,413.5589598089622,417.21811304097895,407.37601576119425,417.2340147879301
2021-11-01,414.97,416.055,99.70187384999191,414.04573328195806,405.5725017783003,415.0609030002895,414.597279589595,414.8580284369731,415.7249923417776,415.1592261448757,415.4861858437257,414.6333220172969,415.40630496336286,417.42712659115296,407.37601576844156,417.4225578718859
2021-12-01,416.67,416.2108333333333,100.06143723096197,415.4466085498709,407.01794144244633,415.5436321002027,415.840911835838,416.48880284369733,416.65381940228264,416.3267501190743,416.4539893269319,415.67166599241506,416.5085659195231,417.6293977687407,407.3757991950481,417.6059378209921
2022-01-01,418.13,416.4141666666667,100.35902800418435,416.68899954377883,407.03744287702943,416.31954247014187,417.2143647343352,417.96588028436975,418.2479589760528,417.5553086405448,417.8788482008918,417.9413622268847,417.9276494204026,417.8384113189147,407.374141894842,417.7965478360937
2022-02-01,419.24,416.63416666666666,100.57475515430427,417.5377522377919,407.90250651366676,417.19567972909925,418.4297458937341,419.112588028437,419.20286142035155,418.74948005020906,418.972301086951,418.9959403467507,418.85638040616806,418.04742486908873,407.38138228631885,417.98846741754215
2022-03-01,418.76,416.8441666666667,100.43651364704755,418.29905015526055,408.65756205778365,417.66497581036947,418.6278983574936,418.7952588028437,420.12528904802656,420.0748003443285,419.9794054187272,419.93235372013925,419.8796704510891,418.236211301504,407.3816030017184,418.1630882333881
2022-04-01,420.19,416.94,100.7557258925039,419.71711401222296,410.14767167465,418.42248306725855,419.56515934299745,420.05052588028434,421.71887544764684,419.74042995111097,420.3751599518363,418.10018599748537,420.637580008703,418.445224851678,407.37655633645164,418.35799565071187
2022-05-01,420.97,417.03833333333336,100.90485264684384,420.3612035660593,409.56412874750805,419.186738147081,420.408063737199,420.8780525880285,421.8997926602161,420.702229313943,420.8149267657654,421.68175925649365,421.20341053660286,418.64749602926577,407.376024364154,418.5483604731265
2022-06-01,420.94,417.195,100.85716852855732,419.6797892750212,408.94341641940844,419.71271670295664,420.7272254948796,420.93380525880286,421.60913172986415,420.2304614932933,420.31414697989254,421.158113736822,420.41793802594924,418.8565095794398,407.37601577089623,418.7470531927351
2022-07-01,418.85,417.36249999999995,100.31734626669062,417.7852387171422,407.1246159564055,419.4539016920696,419.60089019795186,419.0583805258803,419.5677048383086,418.9263055819694,418.9461152515097,420.8498276202481,418.90628228200563,419.0587807570275,407.37579399871254,418.9414277877881
2022-08-01,417.15,417.52500000000003,99.85577584813974,415.59333424127493,405.0451296499148,418.7627311844487,418.13035607918073,417.340838052588,417.24592027085146,416.47301150537737,416.9249198907671,417.025999288892,416.76232972014753,419.2677943072015,407.37360367342086,419.1446237844813
2022-09-01,415.91,417.7525,99.5063480923823,414.2495340572499,403.7083646468646,417.90691182911405,416.7981424316723,416.0530838052588,415.89749868061926,415.70945005336137,415.61409795196676,416.2578128248023,415.60547756640653,419.47680785737555,407.3757939987108,419.3503847912538
2022-10-01,415.74,417.9733333333333,99.4292000829095,414.529607315963,403.9837182360216,417.2568382803798,416.16325697266893,415.77130838052585,416.4683953699389,416.0064500154073,416.29433641822936,415.1111641398565,416.05482018689503,419.67907903496325,407.37601576119425,419.5521258254301
2022-11-01,417.47,418.1266666666666,99.79322791542666,416.1073951875133,405.5725017783003,417.3207867962658,416.9473027890676,417.3001308380526,417.43876555257754,416.9273380806706,417.28500821779306,415.85904096497535,417.39975860352024,419.88809258513726,407.37601576844156,419.7634765946871
2022-12-01,418.99,418.33500000000004,100.11030714766424,417.56687493167993,407.01794144244633,417.82155075738604,418.17292111562705,418.82101308380527,419.2694399509754,418.8268775458195,418.9123826726992,418.9648182309597,418.8936304470394,420.090363762725,407.3757991950481,419.9709729516406
2023-01-01,419.47,418.52833333333336,100.19826103573477,418.8045615580446,407.03744287702943,418.3160855301702,418.95116844625085,419.40510130838055,420.48876670763025,419.90829698286865,420.26832883136126,419.8336851065638,420.2561563486619,420.299377312899,407.374141894842,420.1886252848738
2023-02-01,420.31,418.64000000000004,100.37753122045874,419.5479357713802,407.90250651366676,418.91425987111916,419.76646737850035,420.21951013083805,422.0178672951669,420.0817688154564,420.3770546689119,419.6108711311877,420.62673726900886,420.50839086307303,407.38138228631885,420.4097480670975
2023-03-01,420.99,418.72916666666674,100.49532721435138,420.1906292454706,408.65756205778365,419.53698190978344,420.5005869514001,420.9129510130838,421.3674049287753,421.11199907644703,420.966282133513,421.00774261880343,421.18880801061044,420.6971772954883,407.3816030017184,420.6126021025361
2023-04-01,423.31,418.915,100.98646150175942,421.7052689030325,410.14767167465,420.6688873368484,422.1862347805601,423.0702951013084,422.98035679803183,421.9910834861574,422.5051416887573,421.3576378196826,422.58182159718797,420.9061908456623,407.37655633645164,420.8408161931854
2023-05-01,424.0,419.1750000000001,101.09017649057348,422.51489472543204,409.56412874750805,421.66822113579383,423.274493912224,423.9070295101308,423.58048459207225,423.8844178477446,423.92486385373746,425.2443403087267,423.7841638898027,421.10846202325,407.376024364154,421.0654512036129
2023-06-01,423.68,419.4275,100.95892070287758,421.9255859158163,408.94341641940844,422.27175479505564,423.51779756488963,423.70270295101307,423.5189639899469,423.29581829515035,423.4078920636335,423.95873264505957,423.19836920806904,421.3174755734241,407.37601577089623,421.3016442474146
2023-07-01,421.83,419.6558333333334,100.45863639520923,420.08089492517405,407.1246159564055,422.1392283565389,422.5051190259559,422.0172702951013,421.6104986857822,421.64653261317386,421.69400837940657,423.4100047418724,421.5598587186493,421.5197467510118,407.37579399871254,421.53430715151893
2023-08-01,419.68,419.9041666666667,99.89645692250933,417.96149377116103,405.0451296499148,421.40145984957724,420.81004761038236,419.9137270295101,419.71201096466126,419.41523856897356,419.8712591340814,420.27970444719045,419.6391075291245,421.72876030118584,407.37360367342086,421.7791024389032
2023-09-01,418.5,420.115,99.56443039907059,416.59222386571366,403.7083646468646,420.53102189470405,419.42401904415294,418.641372702951,418.47796862575643,418.1912000780061,418.233610883156,418.2960562150721,418.25439118085774,421.9377738513598,407.3757939987108,422.02849483563665
2023-10-01,418.82,420.3308333333334,99.57975451006034,416.8676836268459,403.9837182360216,420.0177153262928,419.06160761766114,418.8021372702951,418.49015727167034,418.5814653609759,418.80274855520526,417.92053982784984,418.63706254160724,422.14004502894755,407.3760157611937,422.27435479665763
2023-11-01,420.46,420.58750000000003,99.91049575844943,418.55634434564075,405.5725017783003,420.1504007284049,419.9006430470645,420.2942137270295,420.1195845607659,420.03263544345396,420.3686198198885,419.2997048824028,420.3113852981502,422.34905857912156,407.3760157643616,422.53320633163463
2023-12-01,421.86,420.83666666666664,100.18622932132178,420.0639481675333,407.01794144244633,420.6632805098834,421.0762572188258,421.70342137270296,421.84971461625025,421.8233456164609,421.91490421782606,421.7531124247485,421.8111950766678,422.5513297567093,407.37579635662775,422.7884702974374
2024-01-01,422.8,421.0758333333333,100.34333813268357,421.3537429051516,407.03744287702943,421.30429635691837,422.11050288753034,422.6903421372703,422.47666789305936,422.74847803543116,423.100656005584,422.66535392415597,423.031602901491,422.7603433068833,407.37385752627506,423.057283230127
2024-02-01,424.55,421.3533333333333,100.67424434045782,422.2671537129521,407.90250651366676,422.27800744984285,423.57420115501213,424.36403421372705,423.17780014060776,423.3909273778748,423.66765450621193,423.36198088370736,423.72604693007395,422.96935685705733,407.3785373759162,423.3313318013873
2024-03-01,425.38,421.7066666666667,100.783633143595,423.1785214158154,408.65756205778365,423.20860521488993,424.6576804620048,425.2784034213727,423.6942509926311,425.38252947576154,425.1359761523396,425.91291931845717,424.9187422851875,423.16488566205885,407.3787586610628,423.59253327273865
2024-04-01,426.51,422.0725,100.98755542050523,424.8838000765673,410.14767167465,424.19902365042293,425.76907218480187,426.38684034213725,425.83720696357034,426.4248938776099,426.9567483796052,425.6560068428816,426.6658006564007,423.37389921223286,407.3762719687961,423.8770070598803
2024-05-01,426.9,422.3391666666667,101.02209242018785,425.7042727800879,409.56412874750805,425.00931655529604,426.44762887392073,426.8486840342137,426.71009105936207,427.06525669592907,427.2117261985156,427.4194058174184,427.24262478509644,423.5761703898206,407.3760209550754,424.15755855486515
2024-06-01,426.91,422.5808333333334,100.96015135390802,425.0977003199852,408.94341641940844,425.57952158870717,426.7250515495683,426.9038684034214,426.06107053355555,426.156844747044,426.3016715147111,426.9388103807111,426.4215709624843,423.7851839399946,407.3760157668163,424.4529670828644
2024-07-01,425.55,422.84999999999997,100.56479818508366,423.2782969038752,407.1246159564055,425.57066511209496,426.02002061982733,425.6853868403421,424.65071606087685,424.8719948425226,424.93611837646654,426.90576114934987,424.86580024082446,423.9874551175824,407.37579399871174,424.744237347299
2024-08-01,422.99,423.16,99.89471053268598,421.202264098049,405.0451296499148,424.79646557846644,424.20200824793096,423.2595386840342,422.39127221434154,423.1752973827534,423.5413618651661,424.3446988754587,423.1884930089899,424.1964686677564,407.37360367342086,425.05084343875154
2024-09-01,422.03,423.4358333333334,99.59880112335688,419.88521112734617,403.7083646468646,423.96652590492647,422.89880329917236,422.1529538684034,420.8822037247333,421.52198851325664,421.6356017054527,421.12570704253625,421.64401070381507,424.4054822179304,407.3757939987108,425.36321494130203
2024-10-01,422.38,423.72999999999996,99.61165964404756,420.2388442037602,403.9837182360216,423.4905681334485,422.58752131966895,422.35729538684035,421.64937691340367,422.1079855534407,422.2454444992224,421.8080301830555,422.13661843271586,424.6077533955181,407.37601576119425,425.6710331831502
2024-11-01,423.85,424.02666666666664,99.89178488169988,421.9789021429965,405.5725017783003,423.598397693414,423.3450085278676,423.7007295386841,423.21689790859295,423.5629290200457,423.9953017645036,422.7655477066757,423.8394425303354,424.81676694569217,407.37601576844156,425.9948432730184
2024-12-01,425.4,424.30916666666667,100.18742946862274,423.53007214281695,407.01794144244633,424.1388783853898,424.57800341114705,425.2300729538684,424.44362384513624,425.1799723325748,425.27069587596884,425.024081295779,425.2443926385424,425.01903812327987,407.37579919504606,426.3137663954324
2025-01-01,426.65,424.6041666666667,100.40595399188092,424.8844049344781,407.03744287702943,424.89221486977283,425.82120136445883,426.50800729538685,425.63524287676285,426.29145317937036,426.613941698912,426.3786635564255,426.51930753802526,425.2280516734539,407.37414187702774,426.6490653782095
2025-02-01,427.09,424.92499999999995,100.4594600951851,425.84656651933335,407.90250651366676,425.55155040884097,426.5824805457835,427.03180072953865,427.20312130325203,427.27996793033685,427.5304420804202,427.4284932947025,427.5161538537061,425.4370652236279,407.3813628852459,426.99019303726567
2025-03-01,428.15,425.1366666666666,100.65414024343657,426.620492916834,408.65756205778365,426.3310852861886,427.5229922183134,428.0381800729538,428.22239325655516,427.9108312550425,427.8222327341244,427.2174036989178,427.9487848016438,425.62585165604315,407.379789322645,427.3032993945961
2025-04-01,429.64,425.3675,100.9425281055068,428.20074709693057,410.14767167465,427.323759700332,428.7931968873254,429.47981800729536,428.9339056328821,429.18371107733105,429.59829985445634,429.04749936294945,429.60579723673015,425.83486520621716,407.33688123202296,427.65544662949225
2025-05-01,,425.62833333333333,,429.0196468074059,409.56412874750805,427.91449613082904,429.530102334506,430.2958237665476,432.60081471482863,430.2053037498046,430.3986340038746,430.6588671202684,430.31367454912794,426.0371363838049,407.23876370786894,428.00168823600796
2025-06-01,,425.52236111111114,,428.34104032870556,408.94341641940844,428.38708527522664,430.11962669225056,430.9486283739494,432.73642235575625,429.4904155386895,429.7545522748686,431.21869275860337,429.75214076785346,426.2461499339789,407.20089604226314,428.36504929132894
2025-07-01,,425.406724537037,,426.35563465614877,407.1246159564055,428.75924922643975,430.58387712397433,431.4627120022783,432.653196592377,427.45650541738934,427.9426802123961,431.52629395517016,427.92719561496733,426.4484211115667,407.19909550951655,428.7220202007774
2025-08-01,,425.39478491512347,,424.0205250522633,405.0451296499148,429.0463471316613,430.94201317130415,431.8592908012749,432.9157911648225,425.0651534009375,425.8319228687639,431.6953081796897,425.833368717334,426.6574346617407,407.19908236650747,429.0963167954753
2025-09-01,,425.5951836580504,,422.5044661560269,403.7083646468646,429.26167056057744,431.2106152068015,432.15672490052236,433.2945979553619,423.60491327990616,424.5248303160082,431.78817455475183,424.52438418615094,426.8664482119147,407.1990823559425,429.4760328084472
2025-10-01,,425.8922822962213,,422.60595538930875,403.9837182360216,429.4167034293971,431.40400867235957,432.3708774519805,433.37273186548185,423.69598940389227,424.7615215731218,431.839200813883,424.7974423535568,427.06871938950246,407.1990823559414,429.8485564154493
2025-11-01,,426.1849724875731,,424.07765641383463,405.5725017783003,429.52135061585034,431.5345492616113,432.51543042421474,433.86770136402083,424.8963866728298,426.36881307238434,431.86723764765816,426.3817014838745,427.2777329396764,407.1990823559414,430.2386031768786
2025-12-01,,426.3795535282041,,425.3720940960911,407.01794144244633,429.5841389277223,431.6128736151623,432.6021622075553,433.71629405448465,426.23690976139727,427.7860783737697,431.8826427363619,427.8274181519931,427.4800041172642,407.1990823559414,430.6208828371928
2026-01-01,,426.46118298888774,,426.43351157707497,407.03744287702943,429.61239366806467,431.64811957426025,432.64119151005855,434.3263258391833,427.1305262364313,429.0110976405224,431.891107199927,429.0289115340751,427.6890176674382,407.1990823559414,431.02073698205567
2026-02-01,,426.4454482379618,,427.05839989815416,407.90250651366676,429.61239366806467,431.64811957426025,432.64119151005855,434.2945201689113,427.7561949051284,429.8793987855118,431.89575807502564,429.9056954234322,427.8980312176122,407.1990823559414,431.4253437476996
2026-03-01,,426.3917355911253,,427.6188762526805,408.65756205778365,429.58950732838736,431.6195703473909,432.6095777750309,434.704743616291,428.593612344806,430.61310065087594,431.89831353988376,430.64285691048394,428.08681765002746,407.1990823559414,431.7947367851403
2026-04-01,,426.2452135570524,,428.925358805484,410.14767167465,429.54831191696815,431.5681817390261,432.5526730519812,434.6438750289268,429.645390074435,432.09518714354454,431.8997176628719,432.1457907564112,428.29583120020146,407.1990823559414,432.2079021610826
